date,country,iso_code,date,total_vaccinations,people_vaccinated,people_fully_vaccinated,daily_vaccinations_raw,daily_vaccinations,total_vaccinations_per_hundred,people_vaccinated_per_hundred,people_fully_vaccinated_per_hundred,daily_vaccinations_per_million,vaccines,source_name,source_website
2021-02-17,Finland,FIN,2021-02-17,298189.0,229558.0,68631.0,14263.0,9202.0,5.38,4.14,1.24,1661.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Finnish Institute for Health and Welfare,https://sampo.thl.fi/pivot/prod/en/vaccreg/cov19cov/fact_cov19cov?column=measure-533185.533172.433796.533175&row=cov_vac_dose-533174L
2021-02-18,Finland,FIN,2021-02-18,314100.0,243973.0,70127.0,15911.0,9509.0,5.67,4.4,1.27,1716.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Finnish Institute for Health and Welfare,https://sampo.thl.fi/pivot/prod/en/vaccreg/cov19cov/fact_cov19cov?column=measure-533185.533172.433796.533175&row=cov_vac_dose-533174L
2021-02-19,Finland,FIN,2021-02-19,333631.0,262145.0,71486.0,19531.0,10327.0,6.02,4.73,1.29,1864.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Finnish Institute for Health and Welfare,https://sampo.thl.fi/pivot/prod/en/vaccreg/cov19cov/fact_cov19cov?column=measure-533185.533172.433796.533175&row=cov_vac_dose-533174L
2021-02-20,Finland,FIN,2021-02-20,349139.0,276280.0,72859.0,15508.0,10861.0,6.3,4.99,1.31,1960.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Finnish Institute for Health and Welfare,https://sampo.thl.fi/pivot/prod/en/vaccreg/cov19cov/fact_cov19cov?column=measure-533185.533172.433796.533175&row=cov_vac_dose-533174L
2021-02-21,Finland,FIN,2021-02-21,,,,,11392.0,,,,2056.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Finnish Institute for Health and Welfare,https://sampo.thl.fi/pivot/prod/en/vaccreg/cov19cov/fact_cov19cov?column=measure-533185.533172.433796.533175&row=cov_vac_dose-533174L
2021-02-22,Finland,FIN,2021-02-22,,,,,12301.0,,,,2220.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Finnish Institute for Health and Welfare,https://sampo.thl.fi/pivot/prod/en/vaccreg/cov19cov/fact_cov19cov?column=measure-533185.533172.433796.533175&row=cov_vac_dose-533174L
2021-02-23,Finland,FIN,2021-02-23,,,,,12348.0,,,,2229.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Finnish Institute for Health and Welfare,https://sampo.thl.fi/pivot/prod/en/vaccreg/cov19cov/fact_cov19cov?column=measure-533185.533172.433796.533175&row=cov_vac_dose-533174L
2021-02-24,Finland,FIN,2021-02-24,377441.0,302342.0,75099.0,,11322.0,6.81,5.46,1.36,2043.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Finnish Institute for Health and Welfare,https://sampo.thl.fi/pivot/prod/en/vaccreg/cov19cov/fact_cov19cov?column=measure-533185.533172.433796.533175&row=cov_vac_dose-533174L
2021-02-25,Finland,FIN,2021-02-25,396861.0,319559.0,77302.0,19420.0,11823.0,7.16,5.77,1.4,2134.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Finnish Institute for Health and Welfare,https://sampo.thl.fi/pivot/prod/en/vaccreg/cov19cov/fact_cov19cov?column=measure-533185.533172.433796.533175&row=cov_vac_dose-533174L
2021-02-26,Finland,FIN,2021-02-26,426806.0,347082.0,79724.0,29945.0,13311.0,7.7,6.26,1.44,2402.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Finnish Institute for Health and Welfare,https://sampo.thl.fi/pivot/prod/en/vaccreg/cov19cov/fact_cov19cov?column=measure-533185.533172.433796.533175&row=cov_vac_dose-533174L
2021-02-27,Finland,FIN,2021-02-27,442671.0,361744.0,80927.0,15865.0,13362.0,7.99,6.53,1.46,2412.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Finnish Institute for Health and Welfare,https://sampo.thl.fi/pivot/prod/en/vaccreg/cov19cov/fact_cov19cov?column=measure-533185.533172.433796.533175&row=cov_vac_dose-533174L
2021-02-28,Finland,FIN,2021-02-28,451999.0,370874.0,81125.0,9328.0,13684.0,8.16,6.69,1.46,2470.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Finnish Institute for Health and Welfare,https://sampo.thl.fi/pivot/prod/en/vaccreg/cov19cov/fact_cov19cov?column=measure-533185.533172.433796.533175&row=cov_vac_dose-533174L
2021-03-01,Finland,FIN,2021-03-01,466538.0,384476.0,82062.0,14539.0,14750.0,8.42,6.94,1.48,2662.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Finnish Institute for Health and Welfare,https://sampo.thl.fi/pivot/prod/en/vaccreg/cov19cov/fact_cov19cov?column=measure-533185.533172.433796.533175&row=cov_vac_dose-533174L
2021-03-02,Finland,FIN,2021-03-02,,,,,15245.0,,,,2751.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Finnish Institute for Health and Welfare,https://sampo.thl.fi/pivot/prod/en/vaccreg/cov19cov/fact_cov19cov?column=measure-533185.533172.433796.533175&row=cov_vac_dose-533174L
2021-03-03,Finland,FIN,2021-03-03,487619.0,404436.0,83183.0,,15740.0,8.8,7.3,1.5,2841.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Finnish Institute for Health and Welfare,https://sampo.thl.fi/pivot/prod/en/vaccreg/cov19cov/fact_cov19cov?column=measure-533185.533172.433796.533175&row=cov_vac_dose-533174L
2021-03-04,Finland,FIN,2021-03-04,509187.0,425545.0,83642.0,21568.0,16047.0,9.19,7.68,1.51,2896.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Finnish Institute for Health and Welfare,https://sampo.thl.fi/pivot/prod/en/vaccreg/cov19cov/fact_cov19cov?column=measure-533185.533172.433796.533175&row=cov_vac_dose-533174L
2021-03-05,Finland,FIN,2021-03-05,532902.0,448680.0,84222.0,23715.0,15157.0,9.62,8.1,1.52,2736.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Finnish Institute for Health and Welfare,https://sampo.thl.fi/pivot/prod/en/vaccreg/cov19cov/fact_cov19cov?column=measure-533185.533172.433796.533175&row=cov_vac_dose-533174L
2021-03-06,Finland,FIN,2021-03-06,565456.0,480647.0,84809.0,32554.0,17541.0,10.21,8.67,1.53,3166.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Finnish Institute for Health and Welfare,https://sampo.thl.fi/pivot/prod/en/vaccreg/cov19cov/fact_cov19cov?column=measure-533185.533172.433796.533175&row=cov_vac_dose-533174L
2021-03-07,Finland,FIN,2021-03-07,,,,,16275.0,,,,2937.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Finnish Institute for Health and Welfare,https://sampo.thl.fi/pivot/prod/en/vaccreg/cov19cov/fact_cov19cov?column=measure-533185.533172.433796.533175&row=cov_vac_dose-533174L
2021-03-08,Finland,FIN,2021-03-08,566387.0,481577.0,84810.0,,14264.0,10.22,8.69,1.53,2574.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Finnish Institute for Health and Welfare,https://sampo.thl.fi/pivot/prod/en/vaccreg/cov19cov/fact_cov19cov?column=measure-533185.533172.433796.533175&row=cov_vac_dose-533174L
2021-03-09,Finland,FIN,2021-03-09,575749.0,490735.0,85014.0,9362.0,14096.0,10.39,8.86,1.53,2544.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Finnish Institute for Health and Welfare,https://sampo.thl.fi/pivot/prod/en/vaccreg/cov19cov/fact_cov19cov?column=measure-533185.533172.433796.533175&row=cov_vac_dose-533174L
2021-03-10,Finland,FIN,2021-03-10,600476.0,515218.0,85258.0,24727.0,16122.0,10.84,9.3,1.54,2910.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Finnish Institute for Health and Welfare,https://sampo.thl.fi/pivot/prod/en/vaccreg/cov19cov/fact_cov19cov?column=measure-533185.533172.433796.533175&row=cov_vac_dose-533174L
2021-03-11,Finland,FIN,2021-03-11,625039.0,539618.0,85421.0,24563.0,16550.0,11.28,9.74,1.54,2987.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Finnish Institute for Health and Welfare,https://sampo.thl.fi/pivot/prod/en/vaccreg/cov19cov/fact_cov19cov?column=measure-533185.533172.433796.533175&row=cov_vac_dose-533174L
2021-03-12,Finland,FIN,2021-03-12,651289.0,565463.0,85826.0,26250.0,16912.0,11.75,10.21,1.55,3052.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Finnish Institute for Health and Welfare,https://sampo.thl.fi/pivot/prod/en/vaccreg/cov19cov/fact_cov19cov?column=measure-533185.533172.433796.533175&row=cov_vac_dose-533174L
2021-03-13,Finland,FIN,2021-03-13,674128.0,587848.0,86280.0,22839.0,15525.0,12.17,10.61,1.56,2802.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Finnish Institute for Health and Welfare,https://sampo.thl.fi/pivot/prod/en/vaccreg/cov19cov/fact_cov19cov?column=measure-533185.533172.433796.533175&row=cov_vac_dose-533174L
2021-03-14,Finland,FIN,2021-03-14,682945.0,596638.0,86307.0,8817.0,16718.0,12.33,10.77,1.56,3017.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Finnish Institute for Health and Welfare,https://sampo.thl.fi/pivot/prod/en/vaccreg/cov19cov/fact_cov19cov?column=measure-533185.533172.433796.533175&row=cov_vac_dose-533174L
2021-03-15,Finland,FIN,2021-03-15,683782.0,597471.0,86311.0,837.0,16771.0,12.34,10.78,1.56,3027.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Finnish Institute for Health and Welfare,https://sampo.thl.fi/pivot/prod/en/vaccreg/cov19cov/fact_cov19cov?column=measure-533185.533172.433796.533175&row=cov_vac_dose-533174L
2021-03-16,Finland,FIN,2021-03-16,697411.0,610873.0,86538.0,13629.0,17380.0,12.59,11.03,1.56,3137.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Finnish Institute for Health and Welfare,https://sampo.thl.fi/pivot/prod/en/vaccreg/cov19cov/fact_cov19cov?column=measure-533185.533172.433796.533175&row=cov_vac_dose-533174L
2021-03-17,Finland,FIN,2021-03-17,723154.0,636349.0,86805.0,25743.0,17525.0,13.05,11.48,1.57,3163.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Finnish Institute for Health and Welfare,https://sampo.thl.fi/pivot/prod/en/vaccreg/cov19cov/fact_cov19cov?column=measure-533185.533172.433796.533175&row=cov_vac_dose-533174L
2021-03-18,Finland,FIN,2021-03-18,758780.0,671647.0,87133.0,35626.0,19106.0,13.69,12.12,1.57,3448.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Finnish Institute for Health and Welfare,https://sampo.thl.fi/pivot/prod/en/vaccreg/cov19cov/fact_cov19cov?column=measure-533185.533172.433796.533175&row=cov_vac_dose-533174L
2021-03-19,Finland,FIN,2021-03-19,788536.0,701203.0,87333.0,29756.0,19607.0,14.23,12.66,1.58,3539.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Finnish Institute for Health and Welfare,https://sampo.thl.fi/pivot/prod/en/vaccreg/cov19cov/fact_cov19cov?column=measure-533185.533172.433796.533175&row=cov_vac_dose-533174L
2021-03-20,Finland,FIN,2021-03-20,812039.0,724524.0,87515.0,23503.0,19702.0,14.66,13.08,1.58,3556.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Finnish Institute for Health and Welfare,https://sampo.thl.fi/pivot/prod/en/vaccreg/cov19cov/fact_cov19cov?column=measure-533185.533172.433796.533175&row=cov_vac_dose-533174L
2021-03-21,Finland,FIN,2021-03-21,819654.0,732121.0,87533.0,7615.0,19530.0,14.79,13.21,1.58,3525.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Finnish Institute for Health and Welfare,https://sampo.thl.fi/pivot/prod/en/vaccreg/cov19cov/fact_cov19cov?column=measure-533185.533172.433796.533175&row=cov_vac_dose-533174L
2021-03-22,Finland,FIN,2021-03-22,821334.0,733798.0,87536.0,1680.0,19650.0,14.82,13.24,1.58,3546.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Finnish Institute for Health and Welfare,https://sampo.thl.fi/pivot/prod/en/vaccreg/cov19cov/fact_cov19cov?column=measure-533185.533172.433796.533175&row=cov_vac_dose-533174L
2021-03-23,Finland,FIN,2021-03-23,830412.0,742812.0,87600.0,9078.0,19000.0,14.99,13.41,1.58,3429.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Finnish Institute for Health and Welfare,https://sampo.thl.fi/pivot/prod/en/vaccreg/cov19cov/fact_cov19cov?column=measure-533185.533172.433796.533175&row=cov_vac_dose-533174L
2021-03-24,Finland,FIN,2021-03-24,847501.0,759827.0,87674.0,17089.0,17764.0,15.3,13.71,1.58,3206.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Finnish Institute for Health and Welfare,https://sampo.thl.fi/pivot/prod/en/vaccreg/cov19cov/fact_cov19cov?column=measure-533185.533172.433796.533175&row=cov_vac_dose-533174L
2021-03-25,Finland,FIN,2021-03-25,871543.0,783740.0,87803.0,24042.0,16109.0,15.73,14.15,1.58,2907.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Finnish Institute for Health and Welfare,https://sampo.thl.fi/pivot/prod/en/vaccreg/cov19cov/fact_cov19cov?column=measure-533185.533172.433796.533175&row=cov_vac_dose-533174L
2021-03-26,Finland,FIN,2021-03-26,898208.0,809974.0,88234.0,26665.0,15667.0,16.21,14.62,1.59,2828.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Finnish Institute for Health and Welfare,https://sampo.thl.fi/pivot/prod/en/vaccreg/cov19cov/fact_cov19cov?column=measure-533185.533172.433796.533175&row=cov_vac_dose-533174L
2021-03-27,Finland,FIN,2021-03-27,921123.0,832602.0,88521.0,22915.0,15583.0,16.62,15.03,1.6,2812.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Finnish Institute for Health and Welfare,https://sampo.thl.fi/pivot/prod/en/vaccreg/cov19cov/fact_cov19cov?column=measure-533185.533172.433796.533175&row=cov_vac_dose-533174L
2021-03-28,Finland,FIN,2021-03-28,,,,,15291.0,,,,2760.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Finnish Institute for Health and Welfare,https://sampo.thl.fi/pivot/prod/en/vaccreg/cov19cov/fact_cov19cov?column=measure-533185.533172.433796.533175&row=cov_vac_dose-533174L
2021-03-29,Finland,FIN,2021-03-29,932253.0,843706.0,88547.0,,15846.0,16.83,15.23,1.6,2860.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Finnish Institute for Health and Welfare,https://sampo.thl.fi/pivot/prod/en/vaccreg/cov19cov/fact_cov19cov?column=measure-533185.533172.433796.533175&row=cov_vac_dose-533174L
2021-03-30,Finland,FIN,2021-03-30,951354.0,862639.0,88715.0,19101.0,17277.0,17.17,15.57,1.6,3118.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Finnish Institute for Health and Welfare,https://sampo.thl.fi/pivot/prod/en/vaccreg/cov19cov/fact_cov19cov?column=measure-533185.533172.433796.533175&row=cov_vac_dose-533174L
2021-03-31,Finland,FIN,2021-03-31,981534.0,892580.0,88954.0,30180.0,19148.0,17.71,16.11,1.61,3456.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Finnish Institute for Health and Welfare,https://sampo.thl.fi/pivot/prod/en/vaccreg/cov19cov/fact_cov19cov?column=measure-533185.533172.433796.533175&row=cov_vac_dose-533174L
2021-04-01,Finland,FIN,2021-04-01,1020206.0,930842.0,89364.0,38672.0,21238.0,18.41,16.8,1.61,3833.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Finnish Institute for Health and Welfare,https://sampo.thl.fi/pivot/prod/en/vaccreg/cov19cov/fact_cov19cov?column=measure-533185.533172.433796.533175&row=cov_vac_dose-533174L
2021-04-02,Finland,FIN,2021-04-02,1054985.0,965298.0,89687.0,34779.0,22397.0,19.04,17.42,1.62,4042.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Finnish Institute for Health and Welfare,https://sampo.thl.fi/pivot/prod/en/vaccreg/cov19cov/fact_cov19cov?column=measure-533185.533172.433796.533175&row=cov_vac_dose-533174L
2021-04-03,Finland,FIN,2021-04-03,1061536.0,971827.0,89709.0,6551.0,20059.0,19.16,17.54,1.62,3620.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Finnish Institute for Health and Welfare,https://sampo.thl.fi/pivot/prod/en/vaccreg/cov19cov/fact_cov19cov?column=measure-533185.533172.433796.533175&row=cov_vac_dose-533174L
2021-04-04,Finland,FIN,2021-04-04,1063590.0,973876.0,89714.0,2054.0,19557.0,19.2,17.58,1.62,3530.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Finnish Institute for Health and Welfare,https://sampo.thl.fi/pivot/prod/en/vaccreg/cov19cov/fact_cov19cov?column=measure-533185.533172.433796.533175&row=cov_vac_dose-533174L
2021-04-05,Finland,FIN,2021-04-05,1063870.0,974153.0,89717.0,280.0,18802.0,19.2,17.58,1.62,3393.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Finnish Institute for Health and Welfare,https://sampo.thl.fi/pivot/prod/en/vaccreg/cov19cov/fact_cov19cov?column=measure-533185.533172.433796.533175&row=cov_vac_dose-533174L
2021-04-06,Finland,FIN,2021-04-06,1065419.0,975697.0,89722.0,1549.0,16295.0,19.23,17.61,1.62,2941.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Finnish Institute for Health and Welfare,https://sampo.thl.fi/pivot/prod/en/vaccreg/cov19cov/fact_cov19cov?column=measure-533185.533172.433796.533175&row=cov_vac_dose-533174L
2021-04-07,Finland,FIN,2021-04-07,1083567.0,993227.0,90340.0,18148.0,14576.0,19.56,17.93,1.63,2631.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Finnish Institute for Health and Welfare,https://sampo.thl.fi/pivot/prod/en/vaccreg/cov19cov/fact_cov19cov?column=measure-533185.533172.433796.533175&row=cov_vac_dose-533174L
2021-04-08,Finland,FIN,2021-04-08,1120653.0,1028848.0,91805.0,37086.0,14350.0,20.23,18.57,1.66,2590.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Finnish Institute for Health and Welfare,https://sampo.thl.fi/pivot/prod/en/vaccreg/cov19cov/fact_cov19cov?column=measure-533185.533172.433796.533175&row=cov_vac_dose-533174L
2021-04-09,Finland,FIN,2021-04-09,1160319.0,1066860.0,93459.0,39666.0,15048.0,20.94,19.25,1.69,2716.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Finnish Institute for Health and Welfare,https://sampo.thl.fi/pivot/prod/en/vaccreg/cov19cov/fact_cov19cov?column=measure-533185.533172.433796.533175&row=cov_vac_dose-533174L
2021-04-10,Finland,FIN,2021-04-10,1186035.0,1091652.0,94383.0,25716.0,17786.0,21.41,19.7,1.7,3210.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Finnish Institute for Health and Welfare,https://sampo.thl.fi/pivot/prod/en/vaccreg/cov19cov/fact_cov19cov?column=measure-533185.533172.433796.533175&row=cov_vac_dose-533174L
2021-04-11,Finland,FIN,2021-04-11,1219580.0,1124365.0,95215.0,33545.0,22284.0,22.01,20.29,1.72,4022.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Finnish Institute for Health and Welfare,https://sampo.thl.fi/pivot/prod/en/vaccreg/cov19cov/fact_cov19cov?column=measure-533185.533172.433796.533175&row=cov_vac_dose-533174L
2021-04-12,Finland,FIN,2021-04-12,1229239.0,1133993.0,95246.0,9659.0,23624.0,22.19,20.47,1.72,4264.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Finnish Institute for Health and Welfare,https://sampo.thl.fi/pivot/prod/en/vaccreg/cov19cov/fact_cov19cov?column=measure-533185.533172.433796.533175&row=cov_vac_dose-533174L
2021-04-13,Finland,FIN,2021-04-13,1293219.0,1190340.0,102879.0,63980.0,32543.0,23.34,21.48,1.86,5873.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Finnish Institute for Health and Welfare,https://sampo.thl.fi/pivot/prod/en/vaccreg/cov19cov/fact_cov19cov?column=measure-533185.533172.433796.533175&row=cov_vac_dose-533174L
2021-04-14,Finland,FIN,2021-04-14,,,,,33342.0,,,,6018.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Finnish Institute for Health and Welfare,https://sampo.thl.fi/pivot/prod/en/vaccreg/cov19cov/fact_cov19cov?column=measure-533185.533172.433796.533175&row=cov_vac_dose-533174L
2021-04-15,Finland,FIN,2021-04-15,1340701.0,1230792.0,109909.0,,31435.0,24.2,22.21,1.98,5673.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Finnish Institute for Health and Welfare,https://sampo.thl.fi/pivot/prod/en/vaccreg/cov19cov/fact_cov19cov?column=measure-533185.533172.433796.533175&row=cov_vac_dose-533174L
2021-04-16,Finland,FIN,2021-04-16,1384090.0,1267678.0,116412.0,43389.0,31967.0,24.98,22.88,2.1,5769.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Finnish Institute for Health and Welfare,https://sampo.thl.fi/pivot/prod/en/vaccreg/cov19cov/fact_cov19cov?column=measure-533185.533172.433796.533175&row=cov_vac_dose-533174L
2021-04-17,Finland,FIN,2021-04-17,,,,,32333.0,,,,5836.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Finnish Institute for Health and Welfare,https://sampo.thl.fi/pivot/prod/en/vaccreg/cov19cov/fact_cov19cov?column=measure-533185.533172.433796.533175&row=cov_vac_dose-533174L
2021-04-18,Finland,FIN,2021-04-18,1440648.0,1318725.0,121923.0,,31581.0,26.0,23.8,2.2,5700.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Finnish Institute for Health and Welfare,https://sampo.thl.fi/pivot/prod/en/vaccreg/cov19cov/fact_cov19cov?column=measure-533185.533172.433796.533175&row=cov_vac_dose-533174L
2021-04-19,Finland,FIN,2021-04-19,1444597.0,1321867.0,122730.0,3949.0,30765.0,26.07,23.86,2.22,5553.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Finnish Institute for Health and Welfare,https://sampo.thl.fi/pivot/prod/en/vaccreg/cov19cov/fact_cov19cov?column=measure-533185.533172.433796.533175&row=cov_vac_dose-533174L
2021-04-20,Finland,FIN,2021-04-20,1471536.0,1346684.0,124852.0,26939.0,25474.0,26.56,24.31,2.25,4598.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Finnish Institute for Health and Welfare,https://sampo.thl.fi/pivot/prod/en/vaccreg/cov19cov/fact_cov19cov?column=measure-533185.533172.433796.533175&row=cov_vac_dose-533174L
2021-04-21,Finland,FIN,2021-04-21,1570979.0,1430756.0,140223.0,99443.0,36288.0,28.35,25.82,2.53,6549.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Finnish Institute for Health and Welfare,https://sampo.thl.fi/pivot/prod/en/vaccreg/cov19cov/fact_cov19cov?column=measure-533185.533172.433796.533175&row=cov_vac_dose-533174L
2021-04-22,Finland,FIN,2021-04-22,,,,,37354.0,,,,6742.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Finnish Institute for Health and Welfare,https://sampo.thl.fi/pivot/prod/en/vaccreg/cov19cov/fact_cov19cov?column=measure-533185.533172.433796.533175&row=cov_vac_dose-533174L
2021-04-23,Finland,FIN,2021-04-23,1633376.0,1485461.0,147915.0,,35612.0,29.48,26.81,2.67,6427.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Finnish Institute for Health and Welfare,https://sampo.thl.fi/pivot/prod/en/vaccreg/cov19cov/fact_cov19cov?column=measure-533185.533172.433796.533175&row=cov_vac_dose-533174L
2021-04-24,Finland,FIN,2021-04-24,,,,,35121.0,,,,6339.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Finnish Institute for Health and Welfare,https://sampo.thl.fi/pivot/prod/en/vaccreg/cov19cov/fact_cov19cov?column=measure-533185.533172.433796.533175&row=cov_vac_dose-533174L
2021-04-25,Finland,FIN,2021-04-25,1683060.0,1529600.0,153460.0,,34630.0,30.38,27.61,2.77,6250.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Finnish Institute for Health and Welfare,https://sampo.thl.fi/pivot/prod/en/vaccreg/cov19cov/fact_cov19cov?column=measure-533185.533172.433796.533175&row=cov_vac_dose-533174L
2021-04-26,Finland,FIN,2021-04-26,,,,,35536.0,,,,6414.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Finnish Institute for Health and Welfare,https://sampo.thl.fi/pivot/prod/en/vaccreg/cov19cov/fact_cov19cov?column=measure-533185.533172.433796.533175&row=cov_vac_dose-533174L
